지역,소분류명,서비스명,시설명,서비스대상,결제방법,예약상태,URL,서비스개시시작일시,서비스개시종료일시,접수시작일시,접수종료일시,이미지경로,전화번호,서비스이용 시작시간,서비스이용 종료시간,Longitude,Latitude
동작구,테니스장,보라매공원테니스장 7번코트(토.일.공휴일),보라매공원>테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210319192158999179,2022-09-01 0:00:00,2025-09-01 0:00:00,2023-10-06 9:00:00,2023-10-06 11:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16161493751809L0SFLFJ0P381XHMAGNOCEZV8,02-841-8808,6:00,22:00,126.91605,37.49101
고양시,축구장,2023 축구장 인조잔디,난지물재생센터>난지물재생센터 인조잔디축구장,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221213093608340899,2022-12-21 0:00:00,2023-12-31 0:00:00,2022-12-21 9:00:00,2023-12-30 6:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670891948222EQKSL2HDR1R1QCLNFO4J6KOOR,02-300-8506,9:00,17:00,126.8515171,37.58941302
고양시,테니스장,2023 테니스장 (인조잔디) 코트A,난지물재생센터>난지물재생센터 테니스장,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221212162013694750,2022-12-21 0:00:00,2023-12-31 0:00:00,2022-12-21 9:00:00,2023-12-30 6:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670829655367RG80884O4WVCBXFINLEX4P0EI,02-300-8506,9:00,17:00,126.8505987,37.59005832
고양시,테니스장,2023 테니스장 (인조잔디) 코트B,난지물재생센터>난지물재생센터 테니스장,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221213101542739589,2022-12-21 0:00:00,2023-12-31 0:00:00,2022-12-21 9:00:00,2023-12-30 6:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670894205433L45N3QMVPLQLZ96M33FKNFRA6,02-300-8506,9:00,17:00,126.8505987,37.59005832
고양시,테니스장,2023 테니스장 (인조잔디) 코트C,난지물재생센터>난지물재생센터 테니스장,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221213102523688863,2022-12-21 0:00:00,2023-12-31 0:00:00,2022-12-21 9:00:00,2023-12-30 6:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16708947638761ETXX77C9F4HRYSPS8NCALYEU,02-300-8506,9:00,17:00,126.8505987,37.59005832
고양시,테니스장,2023 테니스장 (인조잔디) 코트D,난지물재생센터>난지물재생센터 테니스장,제한없음,무료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221213102931050066,2022-12-21 0:00:00,2023-12-31 0:00:00,2022-12-21 9:00:00,2023-12-30 6:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670894996866QCDDG0HAIZ7V62VFG0YYX6PHW,02-300-8506,9:00,17:00,126.8505987,37.59005832
강동구,족구장,2023년 족구장2 (안내센터상류)-광나루한강공원,광나루한강공원>족구장2(안내센터상류),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221208170713172909,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670486846447VHYRN4EUKU6M8046YS5WULFS5,02-3780-0836,6:00,20:00,127.1228844,37.55318416
강동구,족구장,2023년 족구장3 (안내센터상류)-광나루한강공원,광나루한강공원>족구장3(안내센터상류),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221208170941983832,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670486997299WMEDJ89PEK2OAU1DYH0STHS9Z,02-3780-0836,6:00,20:00,127.1228957,37.55317514
강동구,야구장,2023년 광나루 어린이야구장(5월~),광나루한강공원>어린이야구장,어린이,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230331174838530437,2023-03-01 0:00:00,2023-12-31 0:00:00,2023-04-01 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1680252540602OWW0DH8VHCNIQJEFBTIXQILFB,"열쇠 및 장소문의 : 02-3780-0501~4, 예약문의 : 02- 3780- 0836",6:00,19:00,127.1153202,37.54000658
강동구,야구장,2023년 광나루 성인야구장(평일)-광나루한강공원,광나루한강공원>성인야구장,성인,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230211105414091594,2023-02-13 0:00:00,2023-12-31 0:00:00,2023-02-13 14:00:00,2023-12-31 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1676081184814OGXH2PEL9XO4240322HIYLPTY,02-3780-0836,8:00,17:00,127.1131364,37.53847159
강동구,야구장,2023년 광나루 성인야구장(토/일/공휴일)-광나루한강공원,광나루한강공원>성인야구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230211111403804370,2023-02-13 0:00:00,2023-12-31 0:00:00,2023-02-13 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1676081701400GPU5WLV185Q3JYWUBI8TBKBYH,02-3780-0836,8:00,17:00,127.1131364,37.53847159
강동구,야구장,2024년 광나루 성인야구장(토/일/공휴일)-광나루한강공원,광나루한강공원>성인야구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231103095323142573,2023-11-01 0:00:00,2024-12-31 0:00:00,2023-11-01 14:00:00,2023-12-31 1:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698972945476EGMJB3JB0WL6MO1FOMPAS0RE3,장소 및 이용: 02-3780-0501/ 예약: 02-3780-0836,8:00,17:00,127.1131364,37.53847159
강동구,축구장,2023년 축구장2-광나루한강공원,광나루한강공원>축구장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207120351783574,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670382289913H9UW74A8JQW217Z477K0YXXCR,02-3780-0836,6:00,20:00,127.1223154,37.551235
강동구,족구장,2023년 족구장1 (안내센터상류)-광나루한강공원,광나루한강공원>족구장1(안내센터상류),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221208170412245514,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670486673639L29GOGLXC6CIKVPRDJVLAX8BG,02-3780-0836,6:00,20:00,127.1229229,37.55320755
강동구,농구장,2023년 농구장1-광나루한강공원,"광나루한강공원>농구장 1, 2 ",제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102150644549409,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672639615777Q7QKB6J3L3H3VQKW9DUEMFHTA,장소 및 이용: 02-3780-0501/ 예약: 02-3780-0836,6:00,20:00,127.1229453,37.55301471
강동구,농구장,2023년 농구장2-광나루한강공원,"광나루한강공원>농구장 1, 2 ",제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102150928671431,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16726397854764FBBBDUFPBKBFAK5K9NSYY40X,장소 및 이용: 02-3780-0501/ 예약: 02-3780-0836,6:00,20:00,127.1229453,37.55301471
강동구,축구장,2023년 축구장1-광나루한강공원,광나루한강공원>축구장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207112722319162,2022-12-07 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16703816049796TXM72U9MOUGM2DK02XYBTD03,"열쇠 및 장소문의 : 02-3780-0501~4, 예약문의 : 02-3780-0836",6:00,20:00,127.1226678,37.55220951
강동구,축구장,2023년 축구장3-광나루한강공원,광나루한강공원>축구장 3,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207120830284564,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670382532142AKR9UNCLK53JQ7WF9QGXQECED,02-3780-0836,6:00,20:00,127.1158915,37.54067997
송파구,배구장,2023년 배구장2-잠실한강공원,잠실한강공원>배구장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230420095956367705,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-04-19 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1683182606564RFGQWBMVJ7L7ACN51RE9BMZ4E,"장소,이용: 02-3780-0511/예약: 02-3780-0836",6:00,20:00,127.0891272,37.51817547
송파구,족구장,2023년 족구장-잠실한강공원,잠실한강공원>족구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221208172629804687,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=168318263271565AB3XWJJAI5S5MN4W4C3NTDC,"장소,이용: 02-3780-0511/예약: 02-3780-0836",6:00,20:00,127.0891587,37.51805651
송파구,배구장,2023년 배구장1-잠실한강공원,잠실한강공원>배구장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230420095516883605,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-04-19 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1683182576050AM2439OIQMKVJQSCFGKMIUUUD,장소 및 이용: 02-3780-0511/ 예약: 02-3780-0836,6:00,20:00,127.0890256,37.5183589
광진구,농구장,2023년 농구장2-뚝섬한강공원,뚝섬한강공원>농구장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102152247630837,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672640581201DVG4RD5O49HZUXHLCZQDP2K1T,장소 및 이용: 02-3780-0521/ 예약: 02-3780-0836,6:00,20:00,127.077134,37.52760299
광진구,농구장,2023년 농구장3(장애인농구장)-뚝섬한강공원,뚝섬한강공원>농구장 3(장애인농구장),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102152711965486,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672640850492WM9N2J9UW6ZGOQ7QIOFDNGT55,장소 및 이용: 02-3780-0521/ 예약: 02-3780-0836,6:00,20:00,127.0727354,37.52863022
광진구,배드민턴장,2023년 배드민턴장2-뚝섬한강공원(실외),뚝섬한강공원>배드민턴장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230327132329195896,2022-12-09 0:00:00,2023-12-31 0:00:00,2023-03-27 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1679891025690S565OU0VINM07Y6KEV3F2NDV9,"장소,이용: 02-3780-0521/예약: 02-3780-0836",6:00,20:00,127.0774046,37.52782716
광진구,배드민턴장,2023년 배드민턴장3-뚝섬한강공원(실외),뚝섬한강공원>배드민턴장 3,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230327132719710533,2022-12-09 0:00:00,2023-12-31 0:00:00,2023-03-27 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1679891255984LB7C1XOOQVUCFZW5UGG9BG1BW,장소 및 이용: 02-3780-0521/ 예약: 02-3780-0836,6:00,20:00,127.077477,37.52776945
광진구,족구장,2023년 족구장2-뚝섬한강공원,뚝섬한강공원>족구장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221208173200956073,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16704883521171VGFOVX10CCZBHNXHD0P0DNKM,"장소,이용: 02-3780-0521/예약: 02-3780-0836",6:00,20:00,127.0774858,37.52751626
광진구,축구장,2023년 축구장1(잠실대교 방향)-뚝섬한강공원,뚝섬한강공원>축구장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207122857687237,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670383764432WCH7C5ELHQH7W2M91E6KORVF9,"장소,이용: 02-3780-0521/예약: 02-3780-0836",6:00,20:00,127.0764003,37.52803685
광진구,축구장,(야간)2023년 축구장1(잠실대교 방향)-뚝섬한강공원,뚝섬한강공원>축구장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207125118822891,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670385111490VJY43VRSY70XM5EYXA7746YNQ,장소 및 이용: 02-3780-0871/ 예약: 02-3780-0836,17:00,22:00,127.0764003,37.52803685
광진구,축구장,2023년 축구장2(영동대교 방향)-뚝섬한강공원,뚝섬한강공원>축구장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207123354375967,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670384059388PAXH9IN5H79VLBR8V2O0RTIFO,"장소,이용: 02-3780-0521/예약: 02-3780-0836",6:00,20:00,127.0754503,37.52835461
광진구,축구장,(야간)2023년 축구장2(영동대교 방향)-뚝섬한강공원,뚝섬한강공원>축구장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207125532610261,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16703853572529MM7D86DUGNX1QU1ZU4B1GBCQ,장소 및 이용: 02-3780-0871/ 예약: 02-3780-0836,17:00,22:00,127.0754503,37.52835461
광진구,농구장,2023년 농구장1-뚝섬한강공원,뚝섬한강공원>농구장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102151832051751,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=167264033001868467CNVMKKIX9TF7Z0M96S1H,장소 및 이용: 02-3780-0501/ 예약: 02-3780-0836,6:00,20:00,127.0769701,37.52770491
광진구,배드민턴장,2023년 배드민턴장1-뚝섬한강공원(실외),뚝섬한강공원>배드민턴장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230327131859858880,2022-12-09 0:00:00,2023-12-31 0:00:00,2023-03-27 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1679890759127SUE2Y9LVYMDEB4Y8H9R826U5K,"장소,이용: 02-3780-0521/예약: 02-3780-0836",6:00,20:00,127.0773413,37.5278245
광진구,족구장,2023년 족구장1-뚝섬한강공원,뚝섬한강공원>족구장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221208172934763015,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=167048818905319H08LNOFGXELVVZ0F8UMDE6J,"장소,이용: 02-3780-0521/예약: 02-3780-0836",6:00,20:00,127.0774529,37.52747934
서초구,축구장,2023년 축구장-잠원한강공원,잠원한강공원>축구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221207121307097554,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670382805754WNM9KPAJ3PJ18BEEGDB69XXNA,장소 및 이용: 02-3780-0531/ 예약: 02-3780-0836,6:00,20:00,127.0167407,37.52562226
서초구,배구장,2023년 배구장2-잠원한강공원,잠원한강공원>배구장 2,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230315093318297543,2022-11-28 0:00:00,2023-12-31 0:00:00,2022-11-28 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1678840416427MBWSQ81A8VQIC4TKFF8UGNADH,장소 및 이용: 02-3780-0531/ 예약: 02-3780-0836,6:00,20:00,127.0176922,37.52608343
서초구,배구장,2023년 배구장1-잠원한강공원,잠원한강공원>배구장 1,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230315092754846223,2022-11-28 0:00:00,2023-12-31 0:00:00,2022-11-28 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1678840094882XE14GYHSXK47PNH5K1O7RZTTL,장소 및 이용: 02-3780-0531/ 예약: 02-3780-0836,6:00,20:00,127.0174592,37.52630602
서초구,농구장,2023년 농구장1-잠원한강공원,"잠원한강공원>농구장(1,2,3,4)",제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102170009743225,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16726464201042N50O0F65NOE5SW1G2ZFNZ6UL,장소 및 이용: 02-3780-0531/ 예약: 02-3780-0836,6:00,20:00,127.0173449,37.52606006
서초구,농구장,2023년 농구장2-잠원한강공원,"잠원한강공원>농구장(1,2,3,4)",제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102170233416316,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672646565142HXMPGAMB8O5XJ4P3USD2HPH2E,"장소,이용: 02-3780-0531/예약: 02-3780-0836",6:00,20:00,127.0173449,37.52606006
서초구,농구장,2023년 농구장3-잠원한강공원,"잠원한강공원>농구장(1,2,3,4)",제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102170446959693,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672646700505RV3RDYNF1AW10IT54VY0U3HNJ,장소 및 이용: 02-3780-0531/ 예약: 02-3780-0836,6:00,20:00,127.0173449,37.52606006
