지역,제목,대상,종목,일시,장소,참가규모(명),주소,전화번호,Latitude,Longitude
송파구,어르신체육활동사업,어르신,생활체조,화 13:20~14:00,장지경로당,10명,서울특별시 새말로10길 3- 16,02-408-3689,37.4824129,127.1284288
송파구,어르신체육활동사업,어르신,생활체조,화 11:00~11:40,송파노인복지센터,20명,서울특별시 송파구 백제고분로41길 19-24 신원빌딩,02-2202-3677,37.5070999,127.1064309
송파구,어르신체육활동사업,어르신,생활체조,월 15:10~15:50,오금문화센터,10명,서울특별시 송파구 성내천로10길 4,02-406-1764,37.5020862,127.1362342
송파구,어르신체육활동사업,어르신,생활체조,월 13:40~14:20,송파노인지회,20명,서울특별시 송파구 송파대로38길 1 2층,02-421-4229,37.5007045,127.1118877
송파구,어르신체육활동사업,어르신,생활체조,월 11:20~12:00,가락프라자경로당,10명,서울특별시 송파구 문정로 125,02-407-5032,37.4919917,127.1335526
송파구,일반체육활동사업,유아 만6~7세,유아체육,금 10:30~11:10,아우름체육센터,20명,서울특별시 송파구 거마로7길 42,02-443-5996,37.4976304,127.14168
송파구,일반체육활동사업,유아 만6~7세,유아체육,화 10:30~11:10,아우름체육센터,20명,서울특별시 송파구 오금로51길 34,02-401-1848,37.4982788,127.1417792
송파구,일반체육활동사업,유아 만6~7세,유아체육,월 10:30~11:10,아우름체육센터,15명,서울특별시 송파구 성내천로 162 (마천동),02-443-0138,37.4993491,127.1527728
송파구,어르신체육활동사업,어르신,세라밴드,목 14:00~14:40,송파실벗뜨락,20명,서울특별시 송파구 백제고분로42길 5,02-2203-3330,37.5058978,127.1097799
송파구,학교체육,유소년,학교체육,목 15:00~16:20(2),오금초등학교,40명,서울특별시 송파구 위례성대로22길11,02-408-8316,37.5091515,127.1318058
송파구,학교체육,유소년,학교체육,수 14:00~15:20(2),송파초등학교,40명,서울특별시 송파구 백제고분로400,02-414-0644,37.5070489,127.1107543
송파구,학교체육,유소년,학교체육,화 14:30~15:50(2),송례초등학교,40명,서울특별시 송파구 위례순환로 439,02-2144-3802,37.4777338,127.1385039
송파구,학교체육,유소년,학교체육,월 14:30~15:50(2),거여초등학교,40명,서울특별시 송파구 마천로25길18,02-2160-5400,37.5048584,127.1407471
송파구,학교체육,유소년,학교체육,금 13:30~15:00,가원초등학교,50명,서울특별시 송파구 중대로4길 8,02-405-4555,37.4891195,127.1114055
송파구,어르신체육활동사업,어르신,세라밴드,금 14:00~14:40,송파치매지원센터,20명,서울특별시 송파구 충민로 184,02-2147-5050,37.4857377,127.1341313
송파구,어르신체육활동사업,어르신,세라밴드,금 13:10~13:50,송파복지센터,20명,서울특별시 송파구 충민로 184,02-409-1616,37.4857377,127.1341313
송파구,어르신체육활동사업,어르신,세라밴드,금 10:30~11:10,참사랑데이케어센터,15명,"서울특별시 송파구 마천로 89, 3층",02-3401-5558,37.5069925,127.1303229
송파구,어르신체육활동사업,어르신,세라밴드,목 13:30~14:10,희나리데이케어센터,26명,"서울특별시 송파구 백제고분로 42길 5, 5층",02-413-3462,37.5058978,127.1097799
송파구,어르신체육활동사업,어르신,세라밴드,목 10:50~11:30,송파치매주야간보호센터,15명,서울특별시 송파구 백제고분로 32길 41,02-3431-6736,37.4986807,127.0948732
송파구,어르신체육활동사업,어르신,생활체조,목 10:00~10:40,송파노인종합복지관,60명,서울특별시 송파구 백제고분로 32길 41,02-2203-9400,37.4986807,127.0948732
송파구,어르신체육활동사업,어르신,생활체조,수 14:00~14:40,신효데이케어센터,28명,서울특별시 송파구 가락로 45,02-486-4578,37.4994258,127.101453
송파구,어르신체육활동사업,어르신,생활체조,수 11:30~12:10,신천경로당,15명,서울특별시 송파구 잠실동 209-4,02-417-5760,37.508229,127.0866297
송파구,어르신체육활동사업,어르신,걷기,수 10:30~11:10,잠실힐링데이케어센터,20명,서울특별시 송파구 방이동 108-8,02-420-2838,37.5109422,127.1122588
송파구,어르신체육활동사업,어르신,생활체조,화 14:10~14:50,파인타운11단지경로당,15명,서울특별시 송파구 송파대로8길 58,02-401-0622,37.4796981,127.1331868
송파구,어르신체육활동사업,어르신,생활체조,화 13:10~13:50,상아2차경로당,15명,서울특별시 송파구 오금로 407,02-403-6500,37.4979382,127.1367276
송파구,어르신체육활동사업,어르신,세라밴드,화 10:00~10:50,송파종합사회복지관,35명,서울특별시 송파구 오금로51길 34(거여동),02-401-1919,37.4929694,127.1506915
송파구,어르신체육활동사업,어르신,세라밴드,월 14:00~14:40,A+효담라이프케어,20명,서울특별시 송파구 송파대로28길 20 세화빌딩 3층 308호,02-443-0913,37.4941466,127.1202339
송파구,어르신체육활동사업,어르신,생활체조,월 13:00~13:40,파인타운10단지경로당,15명,서울특별시 송파구 송파대로8길 20,02-400-1138,37.4775607,127.1305175
송파구,어르신체육활동사업,어르신,생활체조,금 14:20~15:00,건너말경로당,15명,서울특별시 송파구 가락동 110,02-431-0942,37.4918002,127.1239479
송파구,어르신체육활동사업,어르신,생활체조,금 13:30~14:10,가락본경로당,15명,서울특별시 송파구 양재대로62길 32-13,02-409-6710,37.496554,127.1192565
송파구,어르신체육활동사업,어르신,생활체조,금 10:40~11:20,민들레데이케어센터,30명,서울특별시 송파구 성내천로 193,02-448-0166,37.5014128,127.1498514
송파구,어르신체육활동사업,어르신,생활체조,목 14:00~14:40,오봉산경로당,15명,서울특별시 송파구 석촌동 162,02-413-7283,37.5061949,127.1024849
송파구,어르신체육활동사업,어르신,생활체조,목 13:00~13:40,신천경로당,15명,서울특별시 송파구 잠실동 209-4,02-417-5760,37.508229,127.0866297
송파구,어르신체육활동사업,어르신,생활체조 및 요가링,목 11:00~11:40,A플러스잠실데이케어센터20명,20명,서울특별시 송파구 삼전동 101-1번지 2층,02-2202-2235,37.5032895,127.0928972
송파구,어르신체육활동사업,어르신,생활체조 및 요가링,수 15:20~16:00,늘봄데이케어센터,30명,서울특별시 송파구 마천로 264 5층,02-400-7978,37.4980345,127.1461335
송파구,어르신체육활동사업,어르신,생활체조,수 14:20~15:00,거여5단지경로당,15명,서울특별시 송파구 거여동 294,02-403-7234,37.4888872,127.1453182
송파구,어르신체육활동사업,어르신,걷기,수 10:30~11:10,잠실힐링데이케어센터,20명,서울특별시 송파구 방이동 108-8,02-420-2838,37.5109422,127.1122588
송파구,어르신체육활동사업,어르신,생활체조,화 15:00~15:40,송파치매주야간보호센터,20명,서울특별시 송파구 백제고분로 32길 41,02-425-1694,37.4986807,127.0948732
송파구,어르신체육활동사업,어르신,생활체조,화 14:00~14:40,파인타운5단지경로당,15명,서울특별시 송파구 충민로4길?5,02-443-5313,37.4800704,127.1299069
송파구,어르신체육활동사업,어르신,생활체조,화 10:00~10:40,방이시장 고객쉼터,15명,서울특별시 송파구 가락로 243(방이2동),02-474-1201,37.5099699,127.1178491
송파구,어르신체육활동사업,어르신,생활체조,월 14:30~15:10,오금우방경로당,15명,서울특별시 송파구 오금동 성내천로 87,02-400-6197,37.5014245,127.1395844
송파구,어르신체육활동사업,어르신,생활체조,월 13:30~14:10,샛팽이경로당,15명,서울특별시 송파구 오금로42길 15,02-408-1515,37.4968518,127.1341129
송파구,어르신체육활동사업,어르신,요가,월 10:00~10:40,마천종합사회복지관,20명,서울특별시 송파구 마천로65길 4,02-449-3141,37.4917741,127.1556303
송파구,학교체육,유소년,학교체육,수 14:00~15:20(2),송파초등학교,40명,서울특별시 송파구 백제고분로400,02-414-0644,37.5070489,127.1107543
송파구,일반체육활동사업,유아 만6~7세,유아체육,금 10:30~11:10,아우름체육센터,20명,서울특별시 송파구 거마로7길 42,02-443-5996,37.4976304,127.14168
송파구,일반체육활동사업,유아 만6~7세,유아체육,화 10:30~11:10,아우름체육센터,20명,서울특별시 송파구 오금로51길 34,02-401-1848,37.4982788,127.1417792
송파구,일반체육활동사업,초등 1~2학년,학교체육,금 14:30~15:50(2),거여초등학교,20명,서울특별시 송파구 마천로25길18,02-2160-5400,37.5048584,127.1407471
송파구,어르신체육활동사업,어르신,세라밴드,목 15:30~16:20,송파보건지소,35명,서울특별시 송파구 양산로 5,02-2147-4848,37.4899283,127.1427989
송파구,일반체육활동사업,초등 1~2학년,학교체육,목 13:30~14:50(2),세륜초등학교,20명,서울특별시 송파구 양재대로 1264,02-443-9561,37.518577,127.1337805
송파구,일반체육활동사업,초등 1~2학년,학교체육,수 15:00~16:20(2),마천초등학교,15명,서울특별시 송파구 마천로61다길 24,02-400-6773,37.4953435,127.1523231
송파구,일반체육활동사업,초등 1~2학년,학교체육,수 13:30~14:10,개롱초등학교,20명,서울특별시 송파구 문정로 211,02-3401-4467,37.4971691,127.1397585
송파구,일반체육활동사업,초등 1~2학년,학교체육,화 14:40~16:00(2),석촌초등학교,20명,서울특별시 송파구 가락로11길 26,02-416-4075,37.5025525,127.1047464
송파구,일반체육활동사업,초등 1~2학년,학교체육,월 14:00~14:40,평화초등학교,20명,서울특별시 송파구 송파대로26길 22,02-443-2748,37.4913885,127.1223688
송파구,일반체육활동사업,유아,유아체육,목 10:30~11:10,아우름체육센터,20명,서울특별시 송파구 오금로57길 22,02-408-1074,37.495491,127.1435952
송파구,일반체육활동사업,유아 만6~7세,유아체육,수 10:30~11:10,아우름체육센터,15명,서울특별시 송파구 오금로53길 14,02-402-1900,37.4955795,127.1424261
송파구,일반체육활동사업,유아 만6~7세,유아체육,월 10:30~11:10,아우름체육센터,15명,서울특별시 송파구 성내천로 162 (마천동),02-443-0138,37.4993491,127.1527728
송파구,일반체육활동사업,초등 1~2학년,학교체육,화 14:00~15:20(2),가주초등학교,40명,서울특별시 송파구 오금로40길 37,02-3401-0443,37.496625,127.1290503
송파구,일반체육활동사업,초등 1~2학년,학교체육,금 14:00~15~20(2),중대초등학교,15명,서울특별시 송파구 송파대로36길 8,02-422-7236,37.5000495,127.1137683
송파구,일반체육활동사업,초등 1~2학년,학교체육,금 13:30~14:10,문정초등학교,15명,서울특별시 송파구 문정로5길 20,02-404-8501,37.4889157,127.1286451
송파구,일반체육활동사업,초등 1~2학년,학교체육,목 14:40~16:00(2),남천초등학교,15명,서울특별시 송파구 성내천로 207,02-3401-0651,37.5011138,127.150812
송파구,일반체육활동사업,초등 1~2학년,학교체육,수 13:50~15:10(2),삼전초등학교,15명,서울특별시 송파구 백제고분로28길 19,02-415-8701,37.5014438,127.0926088
송파구,일반체육활동사업,초등 1~2학년,학교체육,월 14:30~15:50(2),거원초등학교,15명,서울특별시 송파구 양산로2길 26,02-6919-3700,37.4878199,127.1450246
송파구,일반체육활동사업,유아,유아체육,화 10:40~12:00(2),무궁화누리어린이집,40명,서울특별시 송파구 오금로23길 23,02-413-4014,37.5103853,127.116513
송파구,일반체육활동사업,유아,유아체육,목 10:30~11:10,아우름체육센터,20명,서울특별시 송파구 오금로57길 22,02-408-1074,37.495491,127.1435952
송파구,일반체육활동사업,유아 만6~7세,유아체육,월 10:30~11:10,아우름체육센터,15명,서울특별시 송파구 성내천로 162 (마천동),02-443-0138,37.4993491,127.1527728
송파구,어르신체육활동사업,어르신,세라밴드,화 15:30~16:20,송파보건지소,35명,서울특별시 송파구 양산로 5,02-2147-4848,37.4899283,127.1427989
송파구,어르신체육활동사업,어르신,포켓볼,수 14:00~15:30(2),송파노인종합복지관,16명,서울특별시 송파구 백제고분로 32길 41,02-2203-9772,37.4986807,127.0948732
송파구,어르신체육활동사업,어르신,세라밴드,화 10:00~11:25(2),솔바람복지센터,40명,서울특별시 송파구 풍성로15길 23,02-487-5052,37.5362746,127.1165502
송파구,일반체육활동사업,초등 1~2학년,학교체육,금 14:30~15:50(2),송례초등학교,40명,서울특별시 송파구 위례순환로 439,02-2144-3802,37.4777338,127.1385039
송파구,일반체육활동사업,초등 1~2학년,학교체육,목 14:40~16:10(2),문덕초등학교,40명,서울특별시 송파구 송이로34길 60,02-409-9817,37.4849928,127.1275979
송파구,일반체육활동사업,초등 1~2학년,학교체육,화 14:00~14:40,해누리초등학교,20명,서울특별시 송파구 송파대로37길 95,02-449-8647,37.4982444,127.1021918
송파구,일반체육활동사업,초등 1~2학년,학교체육,월 14:00~15:20(2),가동초등학교,40명,서울특별시 송파구 중대로20길 47,02-448-5766,37.497139,127.1303675
송파구,일반체육활동사업,초등 1~2학년,학교체육,수 14:00~15:20(2),버들초등학교,40명,서울특별시 송파구 석촌호수로 81 (잠실동),02-2203-6412,37.5102634,127.0890916
송파구,일반체육활동사업,유아,유아체육,목 10:30~11:10,아우름체육센터,20명,서울특별시 송파구 오금로57길 22,02-408-1074,37.495491,127.1435952
